id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key
2963,경쟁사/해외이슈,경쟁사_해외이슈,MS,"SK텔레콤-MS, 엑스박스 클라우드 게임 9월 15일 한국 출시",sk텔레콤 ms 엑스박스 클라우드 게임 9월 15일 한국 출시,전자신문,전자신문,"Sun, 12 Jul 2026 21:18:15 GMT","SK텔레콤-MS, 엑스박스 클라우드 게임 9월 15일 한국 출시 전자신문",https://news.google.com/rss/articles/CBMilgVBVV95cUxNVjB6TzBOUVNmTEl0c181UWc1dDhDX2NWeHVIWTVCeE9KUkhYd2NMcXEwZ0ptaEthTGw4WS1LNlpMZl8wd0RmNnFnVXpIZk9rMEVGNFBKUk1FMHZ5NHVtRmpUcVE0eEsyZVctRndYZEYxdHV4T2pHdDU0blFTVVUwT1lndlpsd2Z4YzVENDNJNE5zSW5WdDFqTGtjMlVscl9MSUxFNFlTM0hSbGdzTnJWR1V5MjRXOGVGb05rUkFGazl4U0hGRUVVR1lWNzl2ZmpCREIwbHlrWXhoSUcwZnNsb2VmcUE2Q3hEVC05dTFjSTVyUHpmVTFDbDVzZUVNa2xpc2ljdnpNRkdTMGJ3cUZ3LWh5ekJMWHh2X1Fya3h1dHhGNERaUWdnU015cDY0c0hKTFBGMFdUOExnVmk3OW1LQ1k3S3M0WkpBeDM2YnZFeFlWb2xzcGFGU2VsMjFUd2g1dHlsYkJYMU1DdU0yV1JxcXJMQ2tVS0diZmdRRUN2aEJxSEprQ21SdkdFaEd0bEZHVjN6M0ZscjNFS1ZiRGZXWlF2N055enBKZC1ZWnRpXzIxWE94aTF2Si1EQVJWSW1uMllrZTZfd0ZnNmlzd2I5WC15b3pTUWtiQTFfQ240WnVCTkhTdzdpbS1Ud1lvYUZ0Tkx3VXlXeVdsdV9XSk53d1J2cVE1OUlmNUhHNTNkQzB6X1R6ZlU0ZjFfd1B0NW03akg3MVdjWm12MWVyM0w5Ql9hMjRVczE2WWpIYkp0NkRYRHpMdkpYbmo0dG1QZ3V4cWZCUF9CTjdXWjExeXhiMXVqQ01aZzdfWDNfYkpaZUNTTUdqRjdJa0N2S0tMT3ZYZHlrQmpLOW9DS1g3OXF4aHlVWnpTdw?oc=5,google_rss_MS site:etnews.com when:2d,300.5,4.0,,,SKT,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,300.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:sk텔레콤 ms 엑스박스 클라우드 게임 9월 15일 한국 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:sk텔레콤 ms 엑스박스 클라우드 게임 9월 15일 한국 출시,comp_domestic_ai_platform,,,
2181,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT 정예팀, 독자 AI 파운데이션 모델 프로젝트에 SK AX·테크노매트릭스 전격 합류",skt 정예팀 독자 ai 파운데이션 모델 프로젝트에 sk ax 테크노매트릭스 전격 합류,매일산업뉴스,매일산업뉴스,"Tue, 14 Jul 2026 06:17:04 GMT","SKT 정예팀, 독자 AI 파운데이션 모델 프로젝트에 SK AX·테크노매트릭스 전격 합류 매일산업뉴스",https://news.google.com/rss/articles/CBMiY0FVX3lxTE5JdDFwSVhPNDhiWS1GUjJJVWhOQU1vWlNXU0ljSWh5RDdPcGNvdEd0Tkl3WVB3Mm5vV1JXblNVdTU1aG1YVTJvTGJPUUJhMEtQYWpIT2NVOV9uV3lvdVdmOERGdw?oc=5,google_rss_SKT when:2d,298.0,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,298.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
3534,산업동향,산업동향,플랫폼 시장점유율,"삼성카드, '모니모·KTX' 양날개 달고 디지털·보안 혁신 드라이브",삼성카드 모니모 ktx 양날개 달고 디지털 보안 혁신 드라이브,스마트비즈,스마트비즈,"Mon, 13 Jul 2026 07:42:35 GMT","삼성카드, '모니모·KTX' 양날개 달고 디지털·보안 혁신 드라이브 스마트비즈",https://news.google.com/rss/articles/CBMibEFVX3lxTE1admQwYU5UU0Q1Mmp6bEJfREhUcU5CUGZEWU5STndmdFh6VWxoMzNsLURnelA1bDJLNGtWYThaUkt4V0Z3QW9PTEcyUW1tMTNfQ1hXal9vZXFWVlpySV9QU1FjWmxuakFKRzFoSw?oc=5,google_rss_플랫폼 시장점유율 when:2d,290.5,32.0,"phishing_security,privacy_security_reliability",security_general,,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,direct_risk,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,global,290.5,"privacy_security_reliability,market_power_platform",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:삼성카드 모니모 ktx 양날개 달고 디지털 보안 혁신 드라이브,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:삼성카드 모니모 ktx 양날개 달고 디지털 보안 혁신 드라이브,comp_domestic_strategy,,,
2390,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"법원, ‘쿠팡 총수 김범석’ 지정 효력 정지…본안 판결 뒤 30일까지",법원 쿠팡 총수 김범석 지정 효력 정지 본안 판결 뒤 30일까지,매일일보,매일일보,"Tue, 14 Jul 2026 06:07:57 GMT","법원, ‘쿠팡 총수 김범석’ 지정 효력 정지…본안 판결 뒤 30일까지 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9KUVk5aWpKRkRxN08zT1F0V0xGRXF3c2x4OG9UeVRnYWVybWhWMDlqcHByZ1ZrMFlldFB3VmJFS28yd3JDM1IyTV9peENmcnpMNE9IWFJ5cmZRR0MxQjRLVkYwcXA?oc=5,google_rss_쿠팡 when:2d,284.0,29.0,legal_regulatory_enforcement,legal_regulatory_enforcement,쿠팡,,,,,,,general,24.0,published_today,direct_risk,event:쿠팡:legal_regulatory_enforcement,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,284.0,legal_regulatory_enforcement,competitor:regulatory_enforcement,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:법원 쿠팡 총수 김범석 지정 효력 정지 본안 판결 뒤 30일까지,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:법원 쿠팡 총수 김범석 지정 효력 정지 본안 판결 뒤 30일까지,comp_domestic_strategy,,,
2375,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"법원, 김범석 쿠팡 의장 동일인 지정 효력정지…본안 판결까지 유지",법원 김범석 쿠팡 의장 동일인 지정 효력정지 본안 판결까지 유지,경기신문,경기신문,"Tue, 14 Jul 2026 05:00:29 GMT","법원, 김범석 쿠팡 의장 동일인 지정 효력정지…본안 판결까지 유지 경기신문",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5pamd5T21CRzduZWJoZ3VaU01IdU1sSE02Y3dLMkFnVWNqSzhSWFBFQk1GR1h1ZTRrMjJjaVRVVXVyMk1Jb2x4UUQ2d2Q5UUlmUWZUazl6d0NjX3FzaGlwRTh3?oc=5,google_rss_쿠팡 when:2d,284.0,29.0,legal_regulatory_enforcement,legal_regulatory_enforcement,쿠팡,,,,,,,general,24.0,published_today,direct_risk,event:쿠팡:legal_regulatory_enforcement,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,284.0,legal_regulatory_enforcement,competitor:regulatory_enforcement,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:법원 김범석 쿠팡 의장 동일인 지정 효력정지 본안 판결까지 유지,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:법원 김범석 쿠팡 의장 동일인 지정 효력정지 본안 판결까지 유지,comp_domestic_strategy,,,
74,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"이정헌 “티빙 해킹, KT·네이버·카카오 제휴 이용자도 피해”…KT “당사 시스템과 무관”",이정헌 티빙 해킹 kt 네이버 카카오 제휴 이용자도 피해 kt 당사 시스템과 무관,edaily.co.kr,이데일리,"Tue, 14 Jul 2026 03:26:45 GMT","이정헌 “티빙 해킹, KT·네이버·카카오 제휴 이용자도 피해”…KT “당사 시스템과 무관” edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxPMm1TTl9xX0t5dzZFVmNJUWowQlRVdGRWWHZpUDcxVThqMkpBcV9OcXNvS0JDLWVtb3B0bUQ4R25KcmpZcnFYNm5Rb3EycklaODAwR0RTSEczNjNhc3p3REd6dTc2Z3JXVkR3RE51R2hKSHd5Q2JlTXdTNGRtYkU5Tw?oc=5,google_rss_카카오 when:2d,269.8,110.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,"KT,네이버,카카오",,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,24.0,published_today,direct_risk,privacy_security:tving:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,269.8,"privacy_security_reliability,ai_infrastructure_security",self:privacy_security,global_incident:privacy_security:kakao:tving:data_leak:general,global_incident:privacy_security:kakao:tving,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,KT 금융 AX/AI 인프라 전략,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,KT 금융 AX/AI 인프라 전략,self_privacy_security,,,
31,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,티빙 개인정보 유출…KT·네이버·카카오 제휴 고객도 포함,티빙 개인정보 유출 kt 네이버 카카오 제휴 고객도 포함,한겨레,한겨레,"Tue, 14 Jul 2026 07:24:00 GMT",티빙 개인정보 유출…KT·네이버·카카오 제휴 고객도 포함 한겨레,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1aRnl0bFpHQUs5emJfZ2lxS05pbjJSU0YzaERvcnduXzJROVhubUlkb1RFSk1jZWp0Y2U3dlVLd2txMzN1Q0JzRWVHa2k0dGVCVWdYWVJOb2lHNjNyNVpjNA?oc=5,google_rss_카카오 when:2d,268.8,94.0,"phishing_security,privacy_security_reliability",security_privacy_leak,"KT,네이버,카카오",,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,24.0,published_today,direct_risk,privacy_security:tving:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,268.8,privacy_security_reliability,self:privacy_security,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:platform_regulation:kakao:platform_regulation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,,,
36,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"티빙 개인정보 유출, KT·네이버·카카오 제휴 이용자까지 확산",티빙 개인정보 유출 kt 네이버 카카오 제휴 이용자까지 확산,데일리안,데일리안,"Tue, 14 Jul 2026 07:17:00 GMT","티빙 개인정보 유출, KT·네이버·카카오 제휴 이용자까지 확산 데일리안",https://news.google.com/rss/articles/CBMijAJBVV95cUxOeGhRYmJJUWF0eW1vRU9JRWtQZjdUR0Uyak96ZFo1TVJpclJIVl81Skh2b1hfWnhxWUE0bmNpMXFra2ZxNlFzYlpXb2VteV9MZ3JwTDZKQzNuLThRWUQzaV9adWtUakd6TEdBM21XdGVuQi1hRGhqSFBpU0xEQ3VpaHJsYUJyQnFqTGwwUldHOGl6dVp1UkNzbkY0RzJQMEJLbG5zSWRvT0Rqc3RDd1g4Z2dIV2lYT25LUHNObG5lQks3Z2Z6YzhSR1c4QWxsbGIxQzFmWEJ5MjEtdzNSU2ZCT05hd0JFMWhuRE9POVIxVGlISjZibG4tdUJteTdJNnh6X2Zscm92Q3ZIVnZS0gGPAkFVX3lxTE1BNGtpS0FjN3A2T1loYVZVVEkyZFhEUnhUWXpZVE1mTDJPYU10T0ctVEZOSHIyZ2FMaTMxWWt5NWc0WTNkVFhaWDdsOGd1aDdNRU1GcGNXUDRyMDVaS282Y0hNMUV3cXN3TmFUTGQ0bHdGeWFWZkVZVHVHVDJCaW1nZExJT3JQWWczX3RiZ3cxTWJJRC16Qy1ISGVyVGlFUXduSXo4dmlDMWxrVzdpdXhaVVBLWTY4UmxoSEVEc2RKTkpmZEZNb3ZxSENnNmFjLXh6SkNlc1pJajgwbGpjVTY2WnduTjNCNFZPcGJpazFpN1QwdHlpTy1lLVMyQWdKZXRraTg5VkhLRXJZMldpeDg?oc=5,google_rss_카카오 when:2d,268.8,94.0,"phishing_security,privacy_security_reliability",security_privacy_leak,"KT,네이버,카카오",,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,24.0,published_today,direct_risk,privacy_security:tving:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,268.8,privacy_security_reliability,self:privacy_security,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:platform_regulation:kakao:platform_regulation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,,,
59,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"티빙 개인정보 유출, 네이버·카카오·KT 연동 이용자도 피해 가능성 제기",티빙 개인정보 유출 네이버 카카오 kt 연동 이용자도 피해 가능성 제기,아주경제,아주경제,"Tue, 14 Jul 2026 05:17:43 GMT","티빙 개인정보 유출, 네이버·카카오·KT 연동 이용자도 피해 가능성 제기 아주경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBoSWVjcW5hbExsVEVkLWZGSVVNbmhVMkR6Z0VqUlZHcTMtd3ppbWhBU2ZURUM2NUxEaGtmMkZLTFF4eEx0SHo5SXZQVkFXZUllaTZWMThqQ3ZZd9IBWEFVX3lxTE9ZWERTazZ6M3RZWVVfa1JHajNEb3FuUE5maG04bVJVMGRQNG9qcngxWV9iNjlmV1lyRlNES0JidTFsSGpxWkFmemkxemtQQlRRT3dkOWw1VXo?oc=5,google_rss_카카오 when:2d,268.8,94.0,"phishing_security,privacy_security_reliability",security_privacy_leak,"KT,네이버,카카오",,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,24.0,published_today,direct_risk,privacy_security:tving:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,268.8,privacy_security_reliability,self:privacy_security,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:platform_regulation:kakao:platform_regulation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,,,
58,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"이정헌 의원, KT·네이버·카카오 제휴 이용자도 티빙 개인정보 유출",이정헌 의원 kt 네이버 카카오 제휴 이용자도 티빙 개인정보 유출,파이낸셜리뷰,파이낸셜리뷰,"Tue, 14 Jul 2026 04:45:32 GMT","이정헌 의원, KT·네이버·카카오 제휴 이용자도 티빙 개인정보 유출 파이낸셜리뷰",https://news.google.com/rss/articles/CBMidEFVX3lxTFBkNFM4cUVmVWtTNFhjSV85OXVKNFlJT3ZMU0JxS3MxSGZaWnJKd0s1Xy1RXzZVcjVZSDJvQ1JoUXUwOFJFZDBjaEJLWmpqRVlYMFozVkVwVUR6VDVLVkU1V2xXSnVWQlkzTkYzREZxaGFZa1Zp?oc=5,google_rss_카카오 when:2d,268.8,94.0,"phishing_security,privacy_security_reliability",security_privacy_leak,"KT,네이버,카카오",,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,24.0,published_today,direct_risk,privacy_security:tving:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,268.8,privacy_security_reliability,self:privacy_security,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:platform_regulation:kakao:platform_regulation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,,,
67,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"""티빙 해킹, KT·네이버·카카오 이용자도 포함""… 이정헌 의원, 제휴사 책임 촉구",티빙 해킹 kt 네이버 카카오 이용자도 포함 이정헌 의원 제휴사 책임 촉구,B world,B world,"Tue, 14 Jul 2026 04:51:34 GMT","""티빙 해킹, KT·네이버·카카오 이용자도 포함""… 이정헌 의원, 제휴사 책임 촉구 B world",https://news.google.com/rss/articles/CBMicEFVX3lxTE5XOGR3eUk0SmZiWW01Y2dPUGM5TnZFLV95dDlnTmw0X0MwS0U0alpkVmdEbEZDdWM3bG5Za1Z4ZjlqOGVzb2lnV1ExWXA2SEkxaWV4R29qV0pmQUFUcHRvNVVzZ3l4aXV0RkxDNV9XaG4?oc=5,google_rss_카카오 when:2d,268.8,91.0,"phishing_security,privacy_security_reliability",security_hacking_incident,"KT,네이버,카카오",,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,24.0,published_today,direct_risk,privacy_security:tving:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,268.8,privacy_security_reliability,self:privacy_security,global_incident:privacy_security:kakao:tving:data_leak:general,global_incident:privacy_security:kakao:tving,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:privacy_security:kakao:tving,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,global_incident:privacy_security:kakao:tving,self_privacy_security,,,
2136,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"모바(MOVA), 업계 최초 ‘맥시리치X’ 기술 적용한 로봇청소기 ‘V70 울트라 컴플리트’ 출시",모바 mova 업계 최초 맥시리치x 기술 적용한 로봇청소기 v70 울트라 컴플리트 출시,edaily.co.kr,이데일리,"Mon, 13 Jul 2026 00:20:03 GMT","모바(MOVA), 업계 최초 ‘맥시리치X’ 기술 적용한 로봇청소기 ‘V70 울트라 컴플리트’ 출시 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxQUm1Ha0VzN08wT2VEc1BkUmJBYnlMdVdVYTdqdmt2QkVuTTdZUWNmU0o3SFNldWl5ZXpKOWFLUUREamNUWFVZRFI4cG5TQ3ZLdWFpYmRKQkk3Vm83UFZnMm9pMzhENUdzSGMxLWozaFkxNVBQR1VoM3BJQXpWZk5TMA?oc=5,google_rss_네이버 site:edaily.co.kr when:2d,264.5,65.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_operator_obligation,action_started,,"weak_form_without_full_basis:actor=False,change=True,bridge=False",1,naver_telco_strategy_or_infra,Y,naver,264.5,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:general,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:platform_sector:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_operator_obligation,comp_domestic_ai_platform,,,
2208,경쟁사/해외이슈,경쟁사_해외이슈,SKT,[#통신 풍향계] SKT '로밍-멤버십 프로모션'·KT 'WSIS 프라이즈 챔피언상-'AI 메일보안' 시장 확대-'구글플레이' 구독 할인·LGU+ '차세대 보안 통신 품질' 표준화 추진·SK텔링크 '저궤도 위성통신' 공급,통신 풍향계 skt 로밍 멤버십 프로모션 kt wsis 프라이즈 챔피언상 ai 메일보안 시장 확대 구글플레이 구독 할인 lgu+ 차세대 보안 통신 품질 표준화 추진 sk텔링크 저궤도 위성통신 공급,뉴스웍스,뉴스웍스,"Tue, 14 Jul 2026 00:15:33 GMT",[#통신 풍향계] SKT '로밍-멤버십 프로모션'·KT 'WSIS 프라이즈 챔피언상-'AI 메일보안' 시장 확대-'구글플레이' 구독 할인·LGU+ '차세대 보안 통신 품질' 표준화 추진·SK텔링크 '저궤도 위성통신' 공급 뉴스웍스,https://news.google.com/rss/articles/CBMic0FVX3lxTE5CV0JDZ1FMYzhBVTNhT0IxRmc0TkZwdWVockFhNHJkQUNTa2FCTDdSN1pYNkM4SmI1ZEJob1Y2VldHNnB1aFQwMUF1SGRZWHJPWFN2QWR3TE90dkpPMnUydVYxelhLczhNSVVwTDVPYzVlMVHSAXNBVV95cUxOQldCQ2dRTGM4QVUzYU9CMUZnNE5GcHVlaHJBYTRyZEFDU2thQkw3UjdaWDZDOEpiNWRCaG9WNlZXRzZwdWhUMDFBdUhkWVhyT1hTdkFkd0xPdHZKTzJ1MnVWMXpYS3M4TUlVcEw1T2M1ZTFR?oc=5,google_rss_SKT when:2d,253.5,15.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability,self_pr_promo",security_general,"KT,LGU+,SKT,구글",v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,24.0,published_today,direct_risk,event:KT+LGU+:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,253.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,KT 금융 AX/AI 인프라 전략,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,mixed,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,KT 금융 AX/AI 인프라 전략,government_ai_core_policy,,,
