id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key,v26가드레일사유
2148,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, 해외 전시서 초소형 IPTV 셋톱박스 첫 공개",lgu+ 해외 전시서 초소형 iptv 셋톱박스 첫 공개,zdnet.co.kr,지디넷코리아,"Tue, 15 Sep 2026 02:54:12 GMT","LGU+, 해외 전시서 초소형 IPTV 셋톱박스 첫 공개 zdnet.co.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTE11THNnTWRJZnNMcFVmSGhPSE96M3c2X19nQzBpX0dwcElwN3cyREFUZWhPUFdjd3V0SGstYXh2RTRwR25BM0xkVEFtbklrQ2swOFI4Nlln?oc=5,google_rss_LGU+ when:2d,252.0,4.0,,,LGU+,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,252.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ 해외 전시서 초소형 iptv 셋톱박스 첫 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ 해외 전시서 초소형 iptv 셋톱박스 첫 공개,comp_domestic_strategy,,,
1879,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버·두나무 결합, 지주사 전환 때 법률 위반 소지 : 입법조사처 ""공정거래법과 가상자산입법 지분 규정 충돌할 수도""",네이버 두나무 결합 지주사 전환 때 법률 위반 소지 입법조사처 공정거래법과 가상자산입법 지분 규정 충돌할 수도,허프포스트코리아,허프포스트코리아,"Tue, 15 Sep 2026 02:29:33 GMT","네이버·두나무 결합, 지주사 전환 때 법률 위반 소지 : 입법조사처 ""공정거래법과 가상자산입법 지분 규정 충돌할 수도"" 허프포스트코리아",https://news.google.com/rss/articles/CBMiV0FVX3lxTE1TRVpSQ1daV3B5T2ZoYmlzSUltbDZMWkV5eWJaV1MwVkdSbFc0WV9VNDRLLVFsRDJPSm5rdVBneXBNRjZCNzg0dmVTUEhrRU92Q2tOYWEycw?oc=5,google_rss_네이버 when:2d,249.0,130.5,"digital_asset_stablecoin,dunamu_stake,policy_legislation,stablecoin,strategy_mna_governance",dunamu_stake_sale,"네이버,두나무",,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:naver:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,249.0,"policy_legislation,strategy_mna_governance,digital_asset_stablecoin",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:general,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_direct_risk,,,
2136,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT·LGU+ 침해사고 은폐방지법 발의…""증거 폐기 시 매출 3% 과징금""",kt lgu+ 침해사고 은폐방지법 발의 증거 폐기 시 매출 3 과징금,아이뉴스24,아이뉴스24,"Tue, 15 Sep 2026 00:23:37 GMT","KT·LGU+ 침해사고 은폐방지법 발의…""증거 폐기 시 매출 3% 과징금"" 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE9BMmpRamJLTWpwU0Nnb005VTJnNTNDd1NKUWE4ZXplLWpoVXU1TjJMS0xwa3FCd09oZzdSbzdrUmFpejN6VXRrUlZjOA?oc=5,google_rss_KT when:2d,248.0,60.0,"antitrust_platform,earnings,financial_performance,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,"KT,LGU+",,,,,,,general,24.0,published_today,official_action,privacy_security:kt:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,248.0,"legal_regulatory_enforcement,privacy_security_reliability,financial_performance",competitor:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:sanction_penalty,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,,,
2133,경쟁사/해외이슈,경쟁사_해외이슈,KT,"kt cloud, ‘1GW AI 데이터센터’ 승부…20여개 거점 구축",kt cloud 1gw ai 데이터센터 승부 20여개 거점 구축,뉴스퀘스트,뉴스퀘스트,"Tue, 15 Sep 2026 01:15:12 GMT","kt cloud, ‘1GW AI 데이터센터’ 승부…20여개 거점 구축 뉴스퀘스트",https://news.google.com/rss/articles/CBMib0FVX3lxTE5kUGw1a2s0TndMeHpZZVBSRXF5UjQ2aVJkdVZLa2pMRUgwOHhpOWRkbS1UbUxHZ0JQNDVmclRRSGRCZjdLdnJKc3RoRV9PRHJVVGlMLUZ5a3IyODMzWGJmTldaNjAyRjZGRmNqVEpxNA?oc=5,google_rss_KT when:2d,247.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,247.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2311,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"마크롱, ‘15세 미만 SNS 금지’ 재추진…새 법안 EU에 통지",마크롱 15세 미만 sns 금지 재추진 새 법안 eu에 통지,헤럴드경제,헤럴드경제,"Mon, 14 Sep 2026 11:06:08 GMT","마크롱, ‘15세 미만 SNS 금지’ 재추진…새 법안 EU에 통지 헤럴드경제",https://news.google.com/rss/articles/CBMiV0FVX3lxTE5rT1lrR1NPM0s5RVM0R0RGR1FIc01RS1JCQzA3d2dZQk5rY1NtOU56S1NDdzBKVmRKUlMxUi1nV1I2dWZDVkdySFJZRE05MEdjRjJzNndaYw?oc=5,google_rss_쿠팡 site:heraldcorp.com when:2d,246.5,83.0,"deepfake_youth,platform_obligation,policy_legislation",deepfake_youth,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_operator_obligation,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,coupang_competitor_enforcement_or_risk,Y,coupang,246.5,"policy_legislation,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:policy_change,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:platform_sector:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_operator_obligation,comp_domestic_strategy,,,
1856,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버·두나무 결합, 지주사 전환 땐 지분규제 상충 가능성",네이버 두나무 결합 지주사 전환 땐 지분규제 상충 가능성,매일경제 마켓,매일경제 마켓,"Mon, 14 Sep 2026 20:57:00 GMT","네이버·두나무 결합, 지주사 전환 땐 지분규제 상충 가능성 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE45Z3lRQTV0TUcyY1kyYktiQ3p4aHUyY1ZIakFlNUhCUGFQRUlTLUJpb2tLOUIxYWQ4ektHbVVoYW5sYmhmamRQUjZJbHJKZ3daMFE?oc=5,google_rss_네이버 when:2d,243.0,80.5,"digital_asset_stablecoin,dunamu_stake,policy_legislation,strategy_mna_governance",dunamu_stake_sale,"네이버,두나무",,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,243.0,"policy_legislation,strategy_mna_governance,digital_asset_stablecoin",competitor:strategy_mna,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:dunamu_upbit_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,,,
325,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, 미국서 구글·엔비디아 방문·협력 논의 |",과기정통부 미국서 구글 엔비디아 방문 협력 논의,연합인포맥스,연합인포맥스,"Mon, 14 Sep 2026 07:22:36 GMT","과기정통부, 미국서 구글·엔비디아 방문·협력 논의 | 연합인포맥스",https://news.google.com/rss/articles/CBMidEFVX3lxTE9CcW5OZ2F1SUZKVE1SZ3N4YndLbTgtalNYTVBuMWU3ME9rbDlSZEx6a1dnVzVZQnhabks1NnNPTzMwMUxlVzc5cTJLek42RUlqaUliZTJRd3BLeTdkQlhMUFo1YmtrOWNVbDBNdTIwYzJ1NXps?oc=5,google_rss_과학기술정보통신부 when:2d,242.6,41.0,,,"과기정통부,구글",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,242.6,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:과기정통부 미국서 구글 엔비디아 방문 협력 논의,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,로컬 보조 라벨,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_GENERAL_LOW_RELEVANCE,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:과기정통부 미국서 구글 엔비디아 방문 협력 논의,government_general_low_relevance,,,
2152,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, IBC 2026서 홈미디어 신제품 공개…""글로벌 진출 모색""",lgu+ ibc 2026서 홈미디어 신제품 공개 글로벌 진출 모색,디지털데일리,디지털데일리,"Tue, 15 Sep 2026 02:04:26 GMT","LGU+, IBC 2026서 홈미디어 신제품 공개…""글로벌 진출 모색"" 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5fNzBXOUpLUnpGNU55RDE0bVBHanFZRnZOV184TFBZMlNuVFptUnJLX3UwYUNzQXMtUFh1VzRHT1I0QW0tdmVaSnR6VGRBTEtGeGxOSVl2cmFLaHJkNVkzX0RVNU4?oc=5,google_rss_LGU+ when:2d,242.0,4.0,,,LGU+,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,rumor_or_report,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,242.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ ibc 2026서 홈미디어 신제품 공개 글로벌 진출 모색,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ ibc 2026서 홈미디어 신제품 공개 글로벌 진출 모색,comp_domestic_strategy,,,
1966,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버·두나무 결합 구조에 ‘지분 규제’ 변수…입법조사처 분석 : 기업·산업,네이버 두나무 결합 구조에 지분 규제 변수 입법조사처 분석 기업 산업,재경일보,재경일보,"Mon, 14 Sep 2026 20:59:00 GMT",네이버·두나무 결합 구조에 ‘지분 규제’ 변수…입법조사처 분석 : 기업·산업 재경일보,https://news.google.com/rss/articles/CBMiSkFVX3lxTE12elR3UTVoYVRzRGNMandFbjRESHpQeTZkaGFBQTZxcnZ0V2RXM3BGMWF4ZUx3aW9rTUNobUx4MHUxekZWb0pUUHBB?oc=5,google_rss_네이버 규제 when:2d,240.0,83.5,"digital_asset_stablecoin,dunamu_stake,policy_legislation,strategy_mna_governance",dunamu_stake_sale,"네이버,두나무",,,,,,,general,24.0,published_today,analysis_with_direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,240.0,"policy_legislation,strategy_mna_governance,digital_asset_stablecoin",competitor:strategy_mna,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_direct_risk,,,
1855,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버-두나무 결합, 지주사 되면 지분규제 충돌",네이버 두나무 결합 지주사 되면 지분규제 충돌,metroseoul.co.kr,metroseoul.co.kr,"Mon, 14 Sep 2026 23:04:16 GMT","네이버-두나무 결합, 지주사 되면 지분규제 충돌 metroseoul.co.kr",https://news.google.com/rss/articles/CBMiYEFVX3lxTE91UkY2aVZrdFlYV2FabW9WQmFyRk5OTnVCVE1KaVJrQnk3anBRa2k0RDRrNTBTZS1BTlRzWjgwb3dKdzFmMFVicHVsX2l0SmVBYlhtOV9HR0xWODhzQzAxTA?oc=5,google_rss_네이버 when:2d,240.0,80.5,"digital_asset_stablecoin,dunamu_stake,policy_legislation,strategy_mna_governance",dunamu_stake_sale,"네이버,두나무",,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,240.0,"policy_legislation,strategy_mna_governance,digital_asset_stablecoin",competitor:strategy_mna,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:dunamu_upbit_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,,,
2704,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"앤트로픽, 2분기 연속 흑자 전망…IPO 앞두고 적자 오픈AI와 엇갈린 행보",앤트로픽 2분기 연속 흑자 전망 ipo 앞두고 적자 오픈ai와 엇갈린 행보,아주경제,아주경제,"Mon, 14 Sep 2026 01:03:08 GMT","앤트로픽, 2분기 연속 흑자 전망…IPO 앞두고 적자 오픈AI와 엇갈린 행보 아주경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBiSkJfY1YwMm1Ua0tvdWZhOHZxYy16VExodFdkWWdPSW1JckIxMjdJaTN4V1RKbWVfMGduSi1VeXJ5WUtieGk1MFdaY1FRa1FZVm94LWpZZXNIZ9IBWEFVX3lxTE9HR05Mcm9xdTY4VGxfSDVJRWxyUkZ6cG45cWdvZnVpT1k4WGxpQkhiM1BLVnVDX2lBWFJLSzV2NDZJWjFGbUp3T0FlTXRMX2NCdmlMZzFBTGg?oc=5,google_rss_오픈AI AI when:2d,239.5,51.5,"ai_infrastructure_security,earnings,financial_performance,strategy_mna_governance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,analysis_with_direct_risk,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,239.5,"strategy_mna_governance,financial_performance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
1924,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 웨일·호랑에듀, 공교육 AI·디지털 교육 협력… 현장 적용 모델 발굴",네이버 웨일 호랑에듀 공교육 ai 디지털 교육 협력 현장 적용 모델 발굴,서울신문,서울신문,"Mon, 14 Sep 2026 05:53:49 GMT","네이버 웨일·호랑에듀, 공교육 AI·디지털 교육 협력… 현장 적용 모델 발굴 서울신문",https://news.google.com/rss/articles/CBMib0FVX3lxTE15N19xTXc1ZTdVWlJybjUwSnFqSE15Y3VSSDNRYjQ4bTAtTExMWmxJY1BjbURzZ2dQdkh6NkJJMGp5TVF1NzVoTm83S3FqTGF3Rm43S2o3czFNZ0ttLVVzQ2tzZzJTLVZSeHAyWklqQQ?oc=5,google_rss_네이버 when:2d,233.5,74.5,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,233.5,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:general,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_ai_platform,,,
2650,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"MS·알파벳부터 앤트로픽·오픈AI까지…NH아문디, '에이전틱 AI' ETF 상장",ms 알파벳부터 앤트로픽 오픈ai까지 nh아문디 에이전틱 ai etf 상장,비즈워치,비즈워치,"Tue, 15 Sep 2026 00:09:02 GMT","MS·알파벳부터 앤트로픽·오픈AI까지…NH아문디, '에이전틱 AI' ETF 상장 비즈워치",https://news.google.com/rss/articles/CBMiakFVX3lxTE9sYWI1elNjMEVGb2l2QS1XaHM3aXBaUTVCVnc5SGhiRzFGMmtYSk9ENk9HZEJsUjcxSU5uaEIzblhad0N4eEFsRnpLczB4VGlvdnpINFl4MXZncEluZ1VlOEFfNlptTWI2TlE?oc=5,google_rss_오픈AI when:2d,227.5,26.5,"ai_agent,ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,227.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2116,경쟁사/해외이슈,경쟁사_해외이슈,KT,"박민규, KT·LGU+ 개인정보 침해사고 '은폐방지법' 발의",박민규 kt lgu+ 개인정보 침해사고 은폐방지법 발의,스트레이트뉴스,스트레이트뉴스,"Tue, 15 Sep 2026 01:54:23 GMT","박민규, KT·LGU+ 개인정보 침해사고 '은폐방지법' 발의 스트레이트뉴스",https://news.google.com/rss/articles/CBMid0FVX3lxTFB0LWxTdFV3bEVtbmZMQmg4NU9BNlppRVRDNnRXT3Jpc0t6UXB4VmZWaWYzZmNuUkhDLS15dHFpc2NXRFpwXzhnTFJfUjBLQTBGUTNNaWQtZmRNTFoyOEd2LW5HNVNiamx2ZUhEcVBjUnRLeU9PNUpB0gF3QVVfeXFMUHQtbFN0VXdsRW1uZkxCaDg1T0E2WmlFVEM2dFdPcmlzS3pRcHhWZlZpZjNmY25SSEMtLXl0cWlzY1dEWnBfOGdMUl9SMEtBMEZRM01pZC1mZE1MWjI4R3Ytbkc1U2JqbHZlSERxUGNSdEt5T081SkE?oc=5,google_rss_KT when:2d,227.0,36.0,"phishing_security,privacy_security_reliability",security_hacking_incident,"KT,LGU+",,,,,,,general,24.0,published_today,direct_risk,privacy_security:kt:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,227.0,privacy_security_reliability,competitor:security_reliability,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,,,
1871,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"'보안 특화 AI' 떨어진 KISIA, 네이버 컨소시엄 합류 추진",보안 특화 ai 떨어진 kisia 네이버 컨소시엄 합류 추진,디일렉,디일렉,"Mon, 14 Sep 2026 09:59:15 GMT","'보안 특화 AI' 떨어진 KISIA, 네이버 컨소시엄 합류 추진 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1zOWkzRFBNXzQtVTZQRzRGUTNXN1hNTVpsakNwbExmSU5wbHVmRF9Yc0RhbTZLbktjd0F6RE4xaXZ5SzJSNi1CS1dyVnhOQzFnd1B2ZTBvZDBKUkQydGJaSVlOSUktdw?oc=5,google_rss_네이버 when:2d,225.0,34.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability,strategy_mna_governance",security_general,네이버,,,,,,,general,14.0,published_yesterday,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,225.0,"privacy_security_reliability,strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:보안 특화 ai 떨어진 kisia 네이버 컨소시엄 합류 추진,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:보안 특화 ai 떨어진 kisia 네이버 컨소시엄 합류 추진,comp_domestic_ai_platform,,,
