id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2802,경쟁사/해외이슈,경쟁사_해외이슈,MS,"농협, KT·MS 손잡고 ‘NH싱씽몰’ AI 인프라 구축… ""농가 판로 넓힌다""",농협 kt ms 손잡고 nh싱씽몰 ai 인프라 구축 농가 판로 넓힌다,메트로신문,메트로신문,"Tue, 18 Aug 2026 01:43:56 GMT","농협, KT·MS 손잡고 ‘NH싱씽몰’ AI 인프라 구축… ""농가 판로 넓힌다"" 메트로신문",https://news.google.com/rss/articles/CBMiYEFVX3lxTFB6RzlqMnNtVDVwdjkydnIzTnV0Vlk1TjBwS1NCUklSRElqVWU3SXlfX3lBZnp1NDlRNU5GelVrZ0E3UUJJaS1MZGtqRzYySFBoMk5DSjVTM05zaVFBMjhnSA?oc=5,google_rss_MS when:2d,304.5,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,304.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2805,경쟁사/해외이슈,경쟁사_해외이슈,MS,농산물 주문·배송 상담도 AI가 처리…KT·농협·MS ‘유통 AX 동맹’,농산물 주문 배송 상담도 ai가 처리 kt 농협 ms 유통 ax 동맹,뉴스퀘스트,뉴스퀘스트,"Tue, 18 Aug 2026 00:57:59 GMT",농산물 주문·배송 상담도 AI가 처리…KT·농협·MS ‘유통 AX 동맹’ 뉴스퀘스트,https://news.google.com/rss/articles/CBMib0FVX3lxTE13UUQtUEQ3Nkp3WldQSlAzLUhnX19Sa2Foc3VCLWVXT1JJeXhfTTFmSllHQWdnQ0pjclIzRFlPR2hLNjg1ejlhRjVzdXhTdlYwdnhHZWxQemw4dlVNMkpXYmhMOGcyUVN2QUFaR0UyTdIBc0FVX3lxTFBoVjJWOWV2V2xoNmtjaHZiVkk1b0NLWGZTcE0ybmxwTkhrUDh6SlVSdW9hOENVekszblc5ZHp6c2RRTU1mWkkzZHlnNHhqckxBOUJHRC1iMXVGRWFqT2tFTHRjQVluNVk5c1h2T1BjMThQRnM?oc=5,google_rss_MS when:2d,304.5,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,304.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2814,경쟁사/해외이슈,경쟁사_해외이슈,MS,"KT·농협·MS, 유통 AX 맞손… NH싱씽몰 클라우드 전환 이어 AI 협력 확대",kt 농협 ms 유통 ax 맞손 nh싱씽몰 클라우드 전환 이어 ai 협력 확대,포인트경제,포인트경제,"Mon, 17 Aug 2026 23:24:04 GMT","KT·농협·MS, 유통 AX 맞손… NH싱씽몰 클라우드 전환 이어 AI 협력 확대 포인트경제",https://news.google.com/rss/articles/CBMiakFVX3lxTE52SmJldXgwVTF4d0ZSd25YbXNqUzRIbDFHeXUtS0hVenpzRTFfQlI4bktMRjJZOGVVZFdCZUx4ZmJOT1BVaG05ek1FRTNnNVViS191X2pmcGxDdGhVVFlwcUtpMXFsc0huWnc?oc=5,google_rss_MS when:2d,304.5,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,14.0,published_yesterday,business_change,event:KT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,304.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2812,경쟁사/해외이슈,경쟁사_해외이슈,MS,"KT·농협·MS, 유통 AX 협력…농산물 거래 활성화 기대",kt 농협 ms 유통 ax 협력 농산물 거래 활성화 기대,소셜밸류,소셜밸류,"Tue, 18 Aug 2026 02:16:09 GMT","KT·농협·MS, 유통 AX 협력…농산물 거래 활성화 기대 소셜밸류",https://news.google.com/rss/articles/CBMiY0FVX3lxTFBxNVpJWjNabWdRVHRaZExrakxKZ1Q1Z0MwcUtoQjlGbTNiNXotYm9xRDFRLTg0WXpsdGxCQjJtUnl2X3ZGUk1VLThGWVdnbWswMUtyeDB3MVJQMWwwUkdYTWc5QdIBbEFVX3lxTE5feUQtRVdweFVlYzRqeGItS2dFeVBwNGJlSVphRDgyZURoeHJGSm41YnA4dm9vVXpMU0c4RGhLWnI4THgyUEM2alpMY0gwejFCQjdXZ3cxMG81M2ljRDdsZWl2aXp0MTEtbUEzeQ?oc=5,google_rss_MS when:2d,297.5,4.0,,,KT,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,297.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2818,경쟁사/해외이슈,경쟁사_해외이슈,MS,"KT·농협경제지주·MS, ‘유통 AX 협력’으로 농산물 거래 활성화",kt 농협경제지주 ms 유통 ax 협력으로 농산물 거래 활성화,매일경제,매일경제,"Tue, 18 Aug 2026 02:04:35 GMT","KT·농협경제지주·MS, ‘유통 AX 협력’으로 농산물 거래 활성화 매일경제",https://news.google.com/rss/articles/CBMiTkFVX3lxTFBSUk84LWgzeU9qcjZlT1dUUUdoS3JRWVNQQjh0cTZfMGJfUFR1LU45clVOWU02ekhpam1DNU54c2VESER2V0NLdzVocXd5QQ?oc=5,google_rss_MS AI when:2d,297.5,4.0,,,KT,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,297.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2801,경쟁사/해외이슈,경쟁사_해외이슈,MS,"KT·농협경제지주·MS, ‘유통 AX 협력’으로 농산물 거래 활성화",kt 농협경제지주 ms 유통 ax 협력으로 농산물 거래 활성화,v.daum.net,v.daum.net,"Tue, 18 Aug 2026 02:06:05 GMT","KT·농협경제지주·MS, ‘유통 AX 협력’으로 농산물 거래 활성화 v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTE1ib3VEUFFkbFBwMEVxbDA1M0lzVEY2Wm03THVtQ0d2UnNRY3VuYUxzT2JaS2pLS3VYQ2ZJYmdocl9VYWtxYVpSMzRHaw?oc=5,google_rss_MS when:2d,294.5,4.0,,,KT,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,294.5,,,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,self_filler_reference,,,
1981,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[머니네버슬립] 엔비디아, 스페이스X 지분 210억달러 보유 공개 : 네이버 블로그",머니네버슬립 엔비디아 스페이스x 지분 210억달러 보유 공개 네이버 블로그,Naver Blog,Naver Blog,"Tue, 18 Aug 2026 14:11:51 GMT","[머니네버슬립] 엔비디아, 스페이스X 지분 210억달러 보유 공개 : 네이버 블로그 Naver Blog",https://news.google.com/rss/articles/CBMijwFBVV95cUxQRHl4a3lCWC1lSDdHUmZBT2xGSUhrWnNnd0oxRndpVnlDS3ZGdDNNNG1vbDRrdmpXb2o0MlkwZExiVHRYMmpNT21MYlliYzhjX3N1YUhqZ0hnYk9SY09kNV9QVVg3MXRSUzd5VDBuQl81NlQyVjhJVTBWY3hjRV9ETGxQR0FqbFQzRTc2WXllUQ?oc=5,google_rss_네이버 when:2d,285.0,1.5,strategy_mna_governance,strategy_mna_governance,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:naver:mna_capital,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,285.0,strategy_mna_governance,competitor:strategy_mna,global_incident:mna_capital:naver:mna_capital:announcement,global_incident:mna_capital:naver:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:mna_capital,comp_domestic_strategy,,,
1943,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"매디슨 황이 찾은 LG전자, 엔비디아와 로보틱스 협업 가속화 : 네이버 블로그",매디슨 황이 찾은 lg전자 엔비디아와 로보틱스 협업 가속화 네이버 블로그,Naver Blog,Naver Blog,"Tue, 18 Aug 2026 23:20:52 GMT","매디슨 황이 찾은 LG전자, 엔비디아와 로보틱스 협업 가속화 : 네이버 블로그 Naver Blog",https://news.google.com/rss/articles/CBMijwFBVV95cUxOWkJTQ3FBaEJWcFZ2Y2k4SXVyN2lXdU5DczU2OGQzUE1yVTBOamcyRzZyWVl5SF9aWUZGV2V0eEEyVDR1am5mNkxpNThZVVRtSmd0ejlVRzRnc1JVSHBLY2gyLU56TExqM0RZYW8zSTkwbGUwZXVkOXhBaVFUSjYtOTBMNE9xeW40WlBvZEhucw?oc=5,google_rss_네이버 when:2d,261.5,-23.5,,,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,261.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:매디슨 황이 찾은 lg전자 엔비디아와 로보틱스 협업 가속화 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:매디슨 황이 찾은 lg전자 엔비디아와 로보틱스 협업 가속화 네이버 블로그,comp_domestic_strategy,,,
711,정부/국회,정부_국회,공정거래위원회,[공정위] ‘다비치안경체인’의 가맹사업법 위반행위 제재 : 네이버 블로그,공정위 다비치안경체인의 가맹사업법 위반행위 제재 네이버 블로그,Naver Blog,Naver Blog,"Tue, 18 Aug 2026 14:12:36 GMT",[공정위] ‘다비치안경체인’의 가맹사업법 위반행위 제재 : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMijgFBVV95cUxNQ1BscEtUOWpTaEVZZUlmX1pOWW5ObFppRkp5NHpsOFYtMGtHeVExcnlzVVFpTS1xMFRrdC1qMTBobHUwdVhIQnRZeE90NGdVWFFuekI5SjE1bEp0ZHNvX3dIbGk2VHB1bHBLNTFQbThVNlNKcjZmV0hjVXp0bFRVVGxQSDM1eVo5LVRnZmpR?oc=5,google_rss_공정거래위원회 when:2d,251.6,105.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"공정위,네이버",,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:naver:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,251.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_direct_risk,,,
2635,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""챗GPT보다 클로드""…앤트로픽, 오픈AI 매출 첫 추월, AI 판도 변화",챗gpt보다 클로드 앤트로픽 오픈ai 매출 첫 추월 ai 판도 변화,뉴시스,뉴시스,"Wed, 19 Aug 2026 00:40:30 GMT","""챗GPT보다 클로드""…앤트로픽, 오픈AI 매출 첫 추월, AI 판도 변화 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE0xc2ZCbVVFc25JWDdiODBnanoxTVpCbHBILW9FY1ZHdHNCZExVMjZ5NFBBYVJLUm8xcWhTVWRuTTRwQUJqczNadV84TEJaWG80QjJJMFlqRURSZW1RRWVhTtIBeEFVX3lxTE16ZGRYYU8tdUd4V3VIVWtjc3kzS093dk9XaWZkUWtGX3hLY25UUklJWnZmZEtoT01aOUFxdmZCMVdZZlJBVXJNLS0zTUFUdFhCQktKZHc4ejNGdDRpZXdUbUtsWVZzQkVRNlkxXzNtYlBsek1Za0VlLQ?oc=5,google_rss_오픈AI when:2d,249.5,41.5,"ai_agent,ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,249.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
1986,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"""9년의 기다림 이제는 끝?""...테슬라 신형 로드스터, 오는 8월 말 스페이스X 추진기 장착 버전으로 공개되나...",9년의 기다림 이제는 끝 테슬라 신형 로드스터 오는 8월 말 스페이스x 추진기 장착 버전으로 공개되나,Naver Blog,Naver Blog,"Tue, 18 Aug 2026 17:00:41 GMT","""9년의 기다림 이제는 끝?""...테슬라 신형 로드스터, 오는 8월 말 스페이스X 추진기 장착 버전으로 공개되나... Naver Blog",https://news.google.com/rss/articles/CBMimAFBVV95cUxPa3pFTlVwMENLUXlGMEhvZHZVRkwwd2xTak9zbGdJYWY1c0FUcDZPb2VuTVlSbDhxWEo4cE9ocHl5Qlo3RmpzTkw1U3haMkRyeTJRbE44enZhcUhGZWNiTTZxck96dEdGZ2I1YjhwNXhDRVJ5V0ZXMERRVE8yQmRMT1A2ZjJlNkJRZU1La0ZvLTZVQmJYTjhzTQ?oc=5,google_rss_네이버 when:2d,244.5,6.5,,,네이버,v43_not_true_competitor;brand_not_in_title,,,,,,general,24.0,published_today,general,,review_scheduled,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,naver,244.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:9년의 기다림 이제는 끝 테슬라 신형 로드스터 오는 8월 말 스페이스x 추진기 장착 버전으로 공개되나,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:9년의 기다림 이제는 끝 테슬라 신형 로드스터 오는 8월 말 스페이스x 추진기 장착 버전으로 공개되나,comp_domestic_strategy,,,
2771,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,앤트로픽 92조 매출 vs 오픈AI 140조 실탄…IPO 호재도 경쟁 - 머니투데이,앤트로픽 92조 매출 vs 오픈ai 140조 실탄 ipo 호재도 경쟁,머니투데이,머니투데이,"Tue, 18 Aug 2026 02:05:42 GMT",앤트로픽 92조 매출 vs 오픈AI 140조 실탄…IPO 호재도 경쟁 - 머니투데이 머니투데이,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5KQWNfVlFhMTZjNFN5SWdESjdJTTdKMGdqX2ZVWkpLVVdrZG1xX2E2RnJxdGpLNENxVWgyQ0hjbVhObGRkdDZsS2FEMjd3WHNQdHRKazI3SGU3NXE4MWFBOGYyZVVHam8t0gFuQVVfeXFMTUNpVFAyRW9OVE1pcjBVN25ELVVJbjlqcVpxNEpQWEhWamFxWE1YRFNTSFFYNm9LaFVmUldVeTV0THl3dzRtNUFZZlNHUFllNXdvVVY2T09sejNlbXMyMW9tTmw5LUk4eHFSNnZFWkE?oc=5,google_rss_오픈AI site:mt.co.kr when:2d,243.5,48.5,"ai_infrastructure_security,earnings,financial_performance,strategy_mna_governance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,243.5,"strategy_mna_governance,financial_performance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
1985,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, ‘파력발전 AI 데이터센터’ 판탈라사 투자···해상 AI 인프라 선점",네이버 파력발전 ai 데이터센터 판탈라사 투자 해상 ai 인프라 선점,공유경제신문,공유경제신문,"Tue, 18 Aug 2026 06:51:12 GMT","네이버, ‘파력발전 AI 데이터센터’ 판탈라사 투자···해상 AI 인프라 선점 공유경제신문",https://news.google.com/rss/articles/CBMiakFVX3lxTE4zQ3I0dEcxc2pTc2R4bS1ENWtVX0xMMnFmdEl5UnlqNFhNUHE2V3Rod1JJaTBFdFU2ZzVHZnlkeFVfZzZvSVcycEQ5aTdTalFXT3dUSFRGVXg4V256bnNQZExtczZOQWlTS0E?oc=5,google_rss_네이버 when:2d,243.0,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_general,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,243.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
451,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, ‘독자 AI 파운데이션 모델’ 2차 평가 결과 발표… 업스테이지·SKT·LG AI연구원 다음 단계 진출",과기정통부 독자 ai 파운데이션 모델 2차 평가 결과 발표 업스테이지 skt lg ai연구원 다음 단계 진출,mtnews.net,mtnews.net,"Tue, 18 Aug 2026 05:33:13 GMT","과기정통부, ‘독자 AI 파운데이션 모델’ 2차 평가 결과 발표… 업스테이지·SKT·LG AI연구원 다음 단계 진출 mtnews.net",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1zNEZpZUIzc2ZZV2JqOWNwcXVJYlBwY1JLV0RJV3M4NHA4TXg3RnJScHhLb1dUd21DVjZRYzVibVJNWWVTdjNTMjdERTFkSWdwa1VNZUNPOUgtb3VpQk9xZmtQNTVVYjQ?oc=5,google_rss_과학기술정보통신부 when:2d,242.6,45.5,ai_infrastructure_security,ai_infrastructure_security,"SKT,과기정통부",,,,,,,general,14.0,published_yesterday,business_change,event:SKT+과기정통부:ai_infrastructure_security,rumor_or_report,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,242.6,ai_infrastructure_security,self:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:과기정통부 독자 ai 파운데이션 모델 2차 평가 결과 발표 업스테이지 skt lg ai연구원 다음 단계 진출,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,comp_domestic_ai_platform:과기정통부 독자 ai 파운데이션 모델 2차 평가 결과 발표 업스테이지 skt lg ai연구원 다음 단계 진출,comp_domestic_ai_platform,,,
643,정부/국회,정부_국회,과학기술정보통신부,과기정통부 독자 AI 프로젝트 '2차 생존' 업스테이지·SK텔레콤·LG AI연구원 발표하며 순위 비공개 : 평가 방식 변경 시사,과기정통부 독자 ai 프로젝트 2차 생존 업스테이지 sk텔레콤 lg ai연구원 발표하며 순위 비공개 평가 방식 변경 시사,허프포스트코리아,허프포스트코리아,"Tue, 18 Aug 2026 05:13:33 GMT",과기정통부 독자 AI 프로젝트 '2차 생존' 업스테이지·SK텔레콤·LG AI연구원 발표하며 순위 비공개 : 평가 방식 변경 시사 허프포스트코리아,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1RVUU0WVZYWnFWMDh0VUlueGRHWGZPQmh1dS1PQnV0UHdrVFpPNmNqRGIybjA4VXI0QkgyUUZTZEdLb3RmcG1XZXJrTEt3RGJ5cjcweW1SNA?oc=5,google_rss_과학기술정보통신부 법안 when:2d,242.6,45.5,ai_infrastructure_security,ai_infrastructure_security,"SKT,과기정통부",,,,,,,general,14.0,published_yesterday,business_change,event:SKT+과기정통부:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,242.6,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:과기정통부 독자 ai 프로젝트 2차 생존 업스테이지 sk텔레콤 lg ai연구원 발표하며 순위 비공개 평가 방,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,comp_domestic_ai_platform:과기정통부 독자 ai 프로젝트 2차 생존 업스테이지 sk텔레콤 lg ai연구원 발표하며 순위 비공개 평가 방,comp_domestic_ai_platform,,,
